Starting Setup...
Data Rate : 4
Calculating Current Offset...
Current Offset: 62.45
Begging Data Collection in 2 Seconds...
"Time[ms], Throttle[1000 -> 2000], Current[A], Frequency [Hz]"
"58817,1000,-0.07,100"
"58828,1000,-0.04,90"
"58839,1000,-0.04,90"
"58849,1000,0.01,100"
"58860,1000,-0.01,90"
"58870,1000,-0.04,100"
"58881,1000,-0.04,90"
"58892,1000,-0.00,90"
"58902,1000,-0.06,100"
"58912,1000,-0.04,100"
"58924,1000,-0.03,83"
"58934,1000,-0.04,100"
"58944,1000,-0.01,100"
"58955,1000,-0.04,90"
"58966,1000,-0.11,90"
"58976,1000,-0.08,100"
"58986,1000,-0.11,100"
"58997,1000,-0.03,90"
"59008,1000,-0.01,90"
"59018,1000,-0.01,100"
"59029,1000,-0.06,90"
"59039,1000,-0.05,100"
"59049,1000,-0.01,100"
"59061,1000,-0.01,83"
"59071,1000,0.01,100"
"59081,1000,-0.01,100"
"59092,1000,-0.04,90"
"59103,1000,-0.03,90"
"59113,1000,-0.07,100"
"59124,1000,-0.00,90"
"59134,1000,-0.01,100"
"59145,1000,0.01,90"
"59155,1000,0.01,100"
"59166,1000,-0.04,90"
"59176,1000,-0.01,100"
"59187,1000,-0.01,90"
"59198,1000,0.01,90"
"59208,1000,0.02,100"
"59218,1000,-0.01,100"
"59230,1000,-0.03,83"
"59240,1000,-0.04,100"
"59250,1000,-0.00,100"
"59261,1000,0.06,90"
"59272,1000,-0.03,90"
"59282,1000,-0.01,100"
"59292,1000,-0.00,100"
"59303,1000,-0.00,90"
"59314,1000,0.01,90"
"59324,1000,0.00,100"
"59335,1000,0.02,90"
"59345,1000,0.01,100"
"59356,1000,-0.06,90"
"59367,1000,-0.02,90"
"59377,1000,-0.03,100"
"59387,1000,-0.01,100"
"59399,1000,0.01,83"
"59409,1000,-0.02,100"
"59419,1000,-0.04,100"
"59430,1000,-0.01,90"
"59441,1000,-0.03,90"
"59451,1000,-0.02,100"
"59461,1000,0.03,100"
"59472,1000,0.01,90"
"59483,1000,-0.00,90"
"59493,1000,0.00,100"
"59504,1000,0.03,90"
"59514,1000,0.04,100"
"59525,1000,-0.02,90"
"59536,1000,-0.02,90"
"59546,1000,-0.06,100"
"59556,1000,-0.05,100"
"59568,1000,-0.01,83"
"59578,1000,-0.04,100"
"59588,1000,-0.01,100"
"59599,1000,-0.02,90"
"59610,1000,-0.02,90"
"59620,1000,0.01,100"
"59631,1000,-0.05,90"
"59641,1000,-0.03,100"
"59652,1000,0.04,90"
"59662,1000,0.02,100"
"59673,1000,0.01,90"
"59683,1000,-0.00,100"
"59694,1000,-0.03,90"
"59705,1000,-0.05,90"
"59715,1000,-0.06,100"
"59725,1000,-0.05,100"
"59737,1000,-0.08,83"
"59747,1000,-0.06,100"
"59757,1000,-0.08,100"
"59768,1000,-0.08,90"
"59779,1000,-0.04,90"
"59789,1000,-0.01,100"
"59800,1000,-0.05,90"
"59810,1000,-0.02,100"
"59821,1000,-0.03,90"
"59831,1000,-0.03,100"
"59842,1000,-0.01,90"
"59852,1000,0.01,100"
"59863,1000,0.03,90"
"59874,1000,0.01,90"
"59884,1000,0.05,100"
"59894,1000,0.01,100"
"59906,1000,-0.00,83"
"59916,1000,-0.01,100"
"59926,1000,0.01,100"
"59937,1000,-0.01,90"
"59948,1000,0.02,90"
"59958,1000,0.04,100"
"59969,1000,0.03,90"
"59979,1000,-0.00,100"
"59990,1000,0.06,90"
"60000,1000,0.05,100"
"60011,1000,0.02,90"
"60021,1000,0.03,100"
"60032,1000,0.03,90"
"60043,1000,0.01,90"
"60053,1000,0.02,100"
"60063,1000,-0.00,100"
"60075,1000,0.02,83"
"60085,1000,0.05,100"
"60095,1000,-0.02,100"
"60106,1000,0.00,90"
"60116,1000,-0.04,100"
"60127,1000,-0.03,90"
"60137,1000,-0.06,100"
"60148,1000,-0.04,90"
"60158,1000,-0.04,100"
"60169,1000,-0.04,90"
"60180,1000,-0.06,90"
"60190,1000,-0.00,100"
"60200,1000,-0.03,100"
"60212,1000,-0.05,83"
"60222,1000,-0.02,100"
"60232,1000,-0.02,100"
"60243,1000,-0.01,90"
"60254,1000,-0.02,90"
"60264,1000,-0.04,100"
"60275,1000,-0.02,90"
"60285,1000,-0.04,100"
"60296,1000,-0.04,90"
"60306,1000,-0.01,100"
"60317,1000,0.03,90"
"60327,1000,-0.00,100"
"60338,1000,0.02,90"
"60349,1000,0.01,90"
"60359,1000,0.02,100"
"60369,1000,0.01,100"
"60381,1000,0.00,83"
"60391,1000,-0.00,100"
"60401,1000,-0.01,100"
"60412,1000,-0.04,90"
"60423,1000,-0.01,90"
"60433,1000,-0.06,100"
"60443,1000,-0.02,100"
"60454,1000,-0.03,90"
"60465,1000,-0.03,90"
"60475,1000,-0.03,100"
"60486,1000,-0.03,90"
"60496,1000,-0.03,100"
"60507,1000,-0.06,90"
"60518,1000,-0.02,90"
"60528,1000,-0.02,100"
"60538,1000,-0.06,100"
"60550,1000,-0.03,83"
"60560,1000,-0.02,100"
"60570,1000,-0.01,100"
"60580,1000,-0.05,100"
"60592,1000,-0.00,83"
"60602,1000,-0.01,100"
"60612,1000,-0.03,100"
"60623,1000,-0.05,90"
"60634,1000,-0.00,90"
"60644,1000,-0.05,100"
"60655,1000,-0.04,90"
"60665,1000,0.00,100"
"60676,1000,-0.06,90"
"60687,1000,-0.01,90"
"60697,1000,-0.02,100"
"60707,1000,-0.03,100"
"60719,1000,-0.02,83"
"60729,1000,-0.06,100"
"60739,1000,-0.06,100"
"60750,1000,-0.04,90"
"60761,1000,-0.00,90"
"60771,1000,-0.03,100"
"60781,1000,-0.02,100"
"60792,1000,-0.03,90"
"60803,1000,-0.04,90"
"60813,1000,-0.07,100"
"60824,1000,-0.11,90"
"60834,1000,-0.04,100"
"60845,1000,-0.03,90"
"60856,1000,-0.04,90"
"60866,1000,-0.07,100"
"60876,1000,-0.04,100"
"60888,1000,-0.04,83"
"60898,1000,-0.04,100"
"60908,1000,-0.04,100"
"60919,1000,-0.03,90"
"60930,1000,-0.03,90"
"60940,1000,0.00,100"
"60950,1000,-0.04,100"
"60961,1000,-0.02,90"
"60972,1000,0.05,90"
"60982,1000,0.01,100"
"60993,1000,0.02,90"
"61003,1000,0.04,100"
"61014,1000,0.01,90"
"61025,1000,0.03,90"
"61035,1000,0.01,100"
"61045,1000,0.01,100"
"61057,1000,-0.00,83"
"61067,1000,0.03,100"
"61077,1000,0.02,100"
"61088,1000,0.02,90"
"61099,1000,0.02,90"
"61109,1000,0.02,100"
"61119,1000,0.03,100"
"61130,1000,0.05,90"
"61140,1000,0.02,100"
"61151,1000,-0.03,90"
"61162,1000,-0.00,90"
"61172,1000,0.01,100"
"61182,1000,0.05,100"
"61194,1000,0.03,83"
"61204,1000,-0.02,100"
"61214,1000,0.01,100"
"61225,1000,-0.06,90"
"61236,1000,0.00,90"
"61246,1000,0.01,100"
"61256,1000,0.01,100"
"61267,1000,0.03,90"
"61278,1000,-0.00,90"
"61288,1000,-0.03,100"
"61299,1000,-0.04,90"
"61309,1000,0.01,100"
"61320,1000,0.00,90"
"61331,1000,0.01,90"
"61341,1000,0.02,100"
"61351,1000,-0.02,100"
"61363,1000,0.01,83"
"61373,1000,0.02,100"
"61383,1000,-0.02,100"
"61394,1000,-0.03,90"
"61405,1000,-0.01,90"
"61415,1000,0.01,100"
"61426,1000,-0.01,90"
"61436,1000,0.01,100"
"61447,1000,-0.00,90"
"61457,1000,0.01,100"
"61468,1000,0.01,90"
"61478,1000,-0.00,100"
"61489,1000,-0.02,90"
"61500,1000,-0.04,90"
"61510,1000,-0.01,100"
"61520,1000,-0.05,100"
"61532,1000,-0.05,83"
"61542,1000,-0.02,100"
"61552,1000,-0.03,100"
"61563,1000,-0.02,90"
"61574,1000,-0.03,90"
"61584,1000,-0.02,100"
"61595,1000,-0.01,90"
"61605,1000,-0.01,100"
"61616,1000,-0.04,90"
"61627,1000,-0.05,90"
"61637,1000,-0.01,100"
"61647,1000,-0.05,100"
"61659,1000,-0.03,83"
"61669,1000,0.01,100"
"61679,1000,-0.01,100"
"61689,1000,-0.03,100"
"61701,1000,-0.02,83"
"61711,1000,-0.00,100"
"61721,1000,0.04,100"
"61732,1000,0.03,90"
"61743,1000,0.02,90"
"61753,1000,-0.02,100"
"61764,1000,-0.00,90"
"61774,1000,-0.01,100"
"61785,1000,-0.02,90"
"61795,1000,0.00,100"
"61806,1000,-0.04,90"
"61816,1000,-0.06,100"
"61827,1000,-0.02,90"
"61838,1000,0.01,90"
"61848,1000,-0.04,100"
"61858,1000,-0.01,100"
"61870,1000,-0.01,83"
"61880,1000,0.04,100"
"61890,1000,0.04,100"
"61901,1000,-0.03,90"
"61912,1000,-0.02,90"
"61922,1000,0.03,100"
"61933,1000,-0.00,90"
"61943,1000,-0.01,100"
"61954,1000,-0.04,90"
"61964,1000,0.00,100"
"61975,1000,0.01,90"
"61985,1000,-0.01,100"
"61996,1000,-0.04,90"
"62007,1000,0.01,90"
"62017,1000,-0.06,100"
"62027,1000,-0.09,100"
"62039,1000,-0.04,83"
"62049,1000,-0.07,100"
"62059,1000,-0.07,100"
"62070,1000,-0.01,90"
"62081,1000,-0.04,90"
"62091,1000,-0.04,100"
"62102,1000,0.00,90"
"62112,1000,-0.02,100"
"62123,1000,-0.01,90"
"62133,1000,-0.01,100"
"62144,1000,-0.05,90"
"62154,1000,0.02,100"
"62164,1000,-0.01,100"
"62176,1000,-0.01,83"
"62186,1000,-0.03,100"
"62196,1000,-0.04,100"
"62208,1000,-0.01,83"
"62218,1000,-0.01,100"
"62228,1000,-0.05,100"
"62239,1000,-0.06,90"
"62249,1000,0.01,100"
"62260,1000,-0.00,90"
"62271,1000,-0.05,90"
"62281,1000,-0.04,100"
"62291,1000,-0.04,100"
"62303,1000,-0.02,83"
"62313,1000,-0.03,100"
"62323,1000,-0.06,100"
"62333,1000,-0.03,100"
"62345,1000,0.01,83"
"62355,1000,0.01,100"
"62365,1000,0.00,100"
"62376,1000,-0.08,90"
"62387,1000,-0.06,90"
"62397,1000,-0.06,100"
"62408,1000,-0.02,90"
"62418,1000,-0.04,100"
"62429,1000,-0.06,90"
"62440,1000,-0.02,90"
"62450,1000,-0.05,100"
"62460,1000,-0.02,100"
"62472,1000,-0.04,83"
"62482,1000,-0.02,100"
"62492,1000,-0.07,100"
"62502,1000,-0.09,100"
"62514,1000,-0.10,83"
"62524,1000,-0.08,100"
"62534,1000,-0.04,100"
"62545,1000,-0.05,90"
"62556,1000,-0.04,90"
"62566,1000,-0.03,100"
"62577,1000,-0.00,90"
"62587,1000,0.02,100"
"62598,1000,0.03,90"
"62609,1000,-0.03,90"
"62619,1000,0.01,100"
"62629,1000,-0.04,100"
"62641,1000,-0.04,83"
"62651,1000,-0.00,100"
"62661,1000,-0.05,100"
"62671,1000,-0.02,100"
"62683,1000,-0.05,83"
"62693,1000,-0.04,100"
"62703,1000,-0.01,100"
"62714,1000,0.03,90"
"62725,1000,0.03,90"
"62735,1000,0.01,100"
"62746,1000,0.02,90"
"62756,1000,-0.01,100"
"62767,1000,-0.00,90"
"62778,1000,-0.00,90"
"62788,1000,0.01,100"
"62798,1000,-0.02,100"
"62810,1000,-0.02,83"
